Address_ID,Address,Land_type,Posted_Date_new,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Price per Perch,latitude,longitude,bakery_count,bakery_mdist,bank_count,bank_mdist,bar_count,bar_mdist,bus_station_count,bus_station_mdist,clothing_store_count,clothing_store_mdist,doctor_count,doctor_mdist,gas_station_count,gas_station_mdist,gym_count,gym_mdist,hospital_count,hospital_mdist,university_count,university_mdist,train_station_count,train_station_mdist,supermarket_count,supermarket_mdist,store_count,store_mdist,school_count,school_mdist,restaurant_count,restaurant_mdist,police_count,police_mdist,post_office_count,post_office_mdist,pharmacy_count,pharmacy_mdist,movie_theater_count,movie_theater_mdist,library_count,library_mdist,current_month,current_year,min_current,max_current,min_next,max_next
1,ranala,9,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,570570.57,6.92168568597779,80.0257186793964,6,973,2,975,0,0,0,0,5,357,2,1530,1,892,1,736,4,736,0,0,0,0,1,873,20,233,4,1593,10,441,0,0,1,944,3,869,0,0,0,0,9,2021,350000.0,98425.2,0,0
4,kesbewa,3,9/13/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,890000.0,6.799846873876214,79.93103364909602,20,586,13,188,2,565,12,916,20,563,10,438,5,591,8,591,20,445,1,1248,0,0,10,745,20,745,20,142,20,649,1,1623,1,1471,20,626,0,0,2,1619,9,2021,1333333.33,989473.67,0,0
12,nawala,5,9/13/2021,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,4550000.0,6.887509952183803,79.88632391593606,20,175,19,115,7,67,2,704,20,8,12,715,3,244,12,69,12,25,20,187,1,1119,7,275,20,51,20,76,20,52,1,1321,2,273,10,106,0,0,2,1126,9,2021,13700000.0,8500000.0,0,0
1,ranala,3,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,604838.71,6.923060384425798,80.02982953482079,2,1640,1,709,0,0,0,0,4,585,1,715,0,0,1,964,2,784,0,0,0,0,0,0,20,174,2,12801,6,371,0,0,1,1258,0,0,0,0,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,7,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,630000.0,6.91606590971863,80.02327637431368,2,1471,2,859,0,0,0,0,8,683,1,1021,1,1422,1,1577,4,1120,0,0,0,0,1,1440,20,171,5,720,11,792,0,0,1,1369,1,1444,1,632,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,7,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,630000.0,6.913224442157313,80.02647106397878,1,1048,0,0,0,0,0,0,3,876,1,2512,0,0,0,0,0,0,0,0,0,0,0,0,20,195,4,560,2,812,0,0,1,3055,0,0,1,956,0,0,9,2021,350000.0,98425.2,0,0
2,makandana,3,9/13/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,877000.0,6.769841526096013,79.955635333686,5,570,0,0,1,1006,12,765,4,1336,2,1201,0,0,0,0,1,3896,1,1948,0,0,1,1259,20,134,5,1227,6,499,0,0,1,961,1,1299,0,0,0,0,9,2021,1000000.0,997500.0,0,0
18,bope,5,9/13/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.830629588466099,80.13119056463579,3,195,1,524,0,0,0,0,2,130,1,617,0,0,1,264,1,437,0,0,0,0,1,107,20,107,2,768,6,26,0,0,0,0,1,577,0,0,0,0,9,2021,165000.0,275000.0,0,0
10,thalawathugoda,2,9/13/2021,0,3.947032227,1,1.741784529,0,3.685223074,0,2.039184201,0,4.333994379,4.620078445,3.239812649,0.047187666,14,0.311696409,1,4.725443891,0,0.346662018,1,2.60600085,0,0.207307327,9,1.832361316,1,5882352.94,6.8821758270517535,79.92839488361179,20,3134,10,844,2,2174,0,0,20,2991,8,2627,0,0,11,3742,11,2655,3,1025,0,0,8,3749,20,2604,20,3616,20,2972,0,0,3,1273,9,664,0,0,0,0,9,2021,1000000.0,5882352.94,0,0
6,battaramulla,3,9/13/2021,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2,2100000.0,6.8940399774142245,79.91839318647561,20,130,17,1238,2,1433,1,1338,20,159,9,335,2,2322,5,469,12,237,6,1034,0,0,8,892,20,434,20,451,20,453,3,938,3,1039,7,886,0,0,3,660,9,2021,1475000.0,7150000.0,0,0
21,maharagama,3,9/13/2021,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3,1200000.0,6.849080307409099,79.92654362330188,20,1402,20,1337,5,1182,4,1397,20,42,16,339,5,1351,13,214,20,1443,8,335,1,103,11,341,20,101,20,1307,20,1350,1,795,1,2470,17,1521,4,1485,4,1074,9,2021,1200000.0,6000000.0,0,0
16,mount lavinia,3,9/13/2021,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5,2000000.0,6.850835163710424,79.8951455962777,20,98,4,401,3,392,1,314,20,231,7,340,3,489,9,476,11,464,20,407,0,0,4,400,20,17,20,139,20,63,0,0,3,246,8,132,0,0,0,0,9,2021,1900000.0,40000.0,0,0
6,battaramulla,3,9/13/2021,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2,2500000.0,6.897090015995646,79.91598547541447,20,115,19,1122,2,1120,1,909,20,718,12,758,2,2384,6,623,12,559,9,1056,0,0,8,801,20,496,20,138,20,348,4,570,5,1112,7,934,0,0,3,461,9,2021,1475000.0,7150000.0,0,0
1,ranala,7,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,564516.13,6.92081462254085,80.02678203330669,3,979,3,1531,0,0,0,0,5,363,1,1536,1,898,1,742,4,742,0,0,0,0,1,879,20,177,3,1599,11,447,0,0,2,951,3,875,0,0,0,0,9,2021,350000.0,98425.2,0,0
2,makandana,3,9/13/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,893571.43,6.767948293514944,79.95339657569167,6,1354,0,0,0,0,8,108,2,1424,1,915,0,0,0,0,2,3984,1,2036,0,0,1,1347,20,185,4,2039,8,587,0,0,0,0,1,1387,0,0,0,0,9,2021,1000000.0,997500.0,0,0
7,malabe,6,9/13/2021,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,450000.0,6.909922548410483,79.98088756939421,3,3938,0,0,1,5775,0,0,10,5552,2,4086,0,0,1,3717,6,5079,3,3584,0,0,2,4248,20,4136,9,3944,11,4051,0,0,0,0,1,4729,0,0,1,3488,9,2021,1050000.0,950000.0,0,0
1,ranala,3,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,450000.0,6.923343521177393,80.02843386222604,2,1483,1,867,0,0,0,0,4,428,1,872,1,962,1,807,3,806,0,0,0,0,1,943,20,331,1,12644,8,214,0,0,0,0,1,940,0,0,0,0,9,2021,350000.0,98425.2,0,0
4,kesbewa,3,9/13/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,450000.0,6.784227624348301,79.96322400443212,15,480,1,874,0,0,3,1385,11,427,0,0,1,283,1,425,8,128,2,792,0,0,2,409,20,413,15,1667,13,395,0,0,1,353,3,320,0,0,2,376,9,2021,1333333.33,989473.67,0,0
1,ranala,3,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,661290.32,6.920766907859348,80.02562973887233,6,979,2,1461,0,0,0,0,5,363,2,1536,1,898,1,742,4,742,0,0,0,0,1,879,20,177,4,1599,10,447,0,0,1,951,3,875,0,0,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,3,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,625000.0,6.9204379665971,80.02239737608909,6,1435,2,1382,0,0,0,0,8,521,1,1216,1,819,1,664,6,664,0,0,0,0,1,801,20,3483,5,1521,13,660,1,1152,1,872,3,797,0,0,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,3,9/13/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,650000.0,6.914488959548841,80.04223545694754,5,154,2,158,1,511,0,0,5,432,0,0,0,0,0,0,1,937,0,0,0,0,2,287,20,46,5,276,11,20,0,0,1,1220,1,432,0,0,0,0,9,2021,350000.0,98425.2,0,0
4,kesbewa,5,9/13/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,815000.0,6.77487028579603,79.96939918320385,4,791,1,1346,0,0,10,202,4,495,2,1755,0,0,0,0,2,1096,1,1037,0,0,0,0,20,1096,7,616,2,955,0,0,0,0,0,0,0,0,0,0,9,2021,1333333.33,989473.67,0,0
20,pitakotte,3,9/13/2021,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2,2900000.0,6.884231663584721,79.91088588698975,20,68,3,1614,2,1554,0,0,20,68,9,532,1,739,4,876,17,157,1,1516,0,0,8,268,20,0,20,252,20,68,0,0,0,0,2,280,0,0,2,634,9,2021,1700000.0,5700000.0,0,0
2,makandana,5,9/13/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,907692.31,6.783863423561931,79.9529642453747,19,219,2,768,2,1361,8,1275,13,175,2,487,0,0,1,2239,4,1016,1,378,0,0,1,1857,20,219,13,400,13,1426,0,0,1,1355,4,921,0,0,0,0,9,2021,1000000.0,997500.0,0,0
24,diyagama,7,9/13/2021,0,4.669966325,1,1.861397839,0,3.631700844,0,11.84086798,0,3.495002423,3.317077568,3.931243406,2.171289137,0,3.259225179,0,3.740711634,0,5.725555046,0,3.362900666,0,0.536616073,2,2.688005657,0,520000.0,6.633517633861941,80.00513755173932,3,1711,0,0,0,0,0,0,1,127,0,0,0,0,1,765,1,681,0,0,0,0,0,0,16,86,4,258,1,553,0,0,0,0,0,0,0,0,0,0,9,2021,390000.0,671232.88,0,0
5,piliyandala,3,9/12/2021,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,1100000.0,6.820510844382834,79.90872082932091,20,1832,2,1381,0,0,6,2482,15,1865,3,1679,2,1512,3,2614,7,1594,4,2510,0,0,2,1192,20,1914,8,1197,20,1790,0,0,0,0,8,2378,1,2769,0,0,9,2021,1000000.0,989474.0,0,0
2,makandana,5,9/12/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,890000.0,6.769701872124995,79.95373274983334,7,562,0,0,1,999,10,88,5,1328,2,1193,0,0,0,0,1,3889,1,1940,0,0,1,1252,20,127,6,3946,8,491,0,0,1,953,1,1292,0,0,0,0,9,2021,1000000.0,997500.0,0,0
1,ranala,9,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,633587.79,6.910968866914429,80.03545641931441,7,361,2,1630,1,1277,0,0,5,208,1,1467,0,0,0,0,1,1042,0,0,0,0,0,0,20,274,8,475,10,164,0,0,1,638,1,1356,0,0,0,0,9,2021,350000.0,98425.2,0,0
8,nugegoda,3,9/12/2021,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4,2092050.21,6.858451397613107,79.91478886841924,20,152,12,478,5,403,0,0,20,239,10,130,3,588,5,250,20,222,4,1609,2,1089,5,548,20,187,20,239,20,135,0,0,2,617,10,197,1,1229,3,411,9,2021,2092050.21,6500000.0,0,0
4,kesbewa,3,9/12/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,890000.0,6.787765787460356,79.92923549916628,14,1561,0,0,0,0,19,270,20,301,2,1299,0,0,6,1396,10,149,1,682,0,0,2,1077,20,4,15,1198,20,223,0,0,0,0,3,1074,0,0,1,1109,9,2021,1333333.33,989473.67,0,0
12,nawala,3,9/12/2021,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,3500000.0,6.890209686729734,79.88375905912,20,571,20,496,8,368,2,1436,20,936,16,1187,4,532,14,31,20,188,20,389,2,1852,7,376,20,321,20,597,20,44,2,367,6,1006,19,713,0,0,2,818,9,2021,13700000.0,8500000.0,0,0
1,ranala,9,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,95419.85,6.92220200119035,80.02821775161992,2,1586,1,915,0,0,0,0,4,531,1,920,1,1065,1,910,3,909,0,0,0,0,1,1046,20,379,3,1767,8,317,0,0,2,1463,1,1043,0,0,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,3,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,550000.0,6.921045811389764,80.02458137671753,6,869,2,1411,0,0,0,0,6,313,2,1245,1,848,1,692,4,692,0,0,0,0,1,829,20,67,4,1549,10,397,1,1180,1,901,3,825,0,0,0,0,9,2021,350000.0,98425.2,0,0
4,kesbewa,3,9/12/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,595000.0,6.774822532439661,79.96308195947589,2,521,0,0,0,0,14,38,5,333,1,735,0,0,0,0,2,1408,1,535,0,0,0,0,20,157,6,346,2,453,0,0,0,0,0,0,0,0,0,0,9,2021,1333333.33,989473.67,0,0
14,kahathuduwa,3,9/12/2021,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0,425000.0,6.771991705913376,79.99188530320082,4,699,0,0,0,0,0,0,1,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1320,3,686,3,1591,0,0,0,0,0,0,0,0,0,0,9,2021,195000.0,875000.0,0,0
7,malabe,10,9/12/2021,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,850000.0,6.915448514236708,79.94696059368027,20,172,1,701,3,1411,0,0,20,304,10,247,2,685,3,1077,13,247,2,927,0,0,5,1157,20,108,17,204,20,532,0,0,0,0,5,304,0,0,0,0,9,2021,1050000.0,950000.0,0,0
22,hokandara,10,9/12/2021,0,4.673446369,1,0.386004477,0,4.412525038,0,3.890750378,0,3.876604793,1.871289347,3.876447241,0.024556017,1,2.28896203,0,4.937735081,0,2.968546848,0,4.563301923,0,1.187704419,5,0.074058786,1,1250000.0,6.882894083538849,79.94783689676038,15,719,0,0,1,929,1,2751,10,720,5,567,0,0,2,1435,10,1461,0,0,0,0,2,520,20,681,17,605,20,815,0,0,1,2499,4,1938,0,0,0,0,9,2021,1060000.0,980000.0,0,0
4,kesbewa,5,9/12/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,915736.25,6.798498789240331,79.93397390655393,20,556,12,224,6,1069,8,826,20,1199,8,348,4,502,10,568,20,268,2,1509,0,0,7,1138,20,1066,20,703,20,184,0,0,1,1575,14,840,0,0,1,1570,9,2021,1333333.33,989473.67,0,0
3,kaduwela,7,9/12/2021,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,425000.0,6.930974859726202,79.97893116904808,13,350,14,1466,1,1497,1,1578,20,1296,3,314,6,1493,10,1668,9,2347,2,1059,0,0,9,266,20,107,20,133,20,1223,1,12985,1,2041,10,1555,1,1870,1,2144,9,2021,1200000.0,700000.0,0,0
1,ranala,9,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,650000.0,6.917032546208555,80.02163359973314,6,865,2,604,0,0,0,0,8,804,1,766,1,1167,1,1322,5,865,0,0,0,0,1,1185,20,84,4,465,13,912,0,0,1,1114,3,1189,1,752,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,7,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,630000.0,6.918614921733772,80.02203291755893,6,753,2,492,0,0,0,0,9,1354,1,654,1,1055,1,1210,6,1211,0,0,0,0,1,1073,20,632,5,353,13,1214,1,1064,1,1002,3,1077,1,1301,0,0,9,2021,350000.0,98425.2,0,0
12,nawala,5,9/12/2021,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4,4000000.0,6.88649359329823,79.88533790942536,20,2004,20,234,10,186,2,823,20,40,11,803,3,332,14,189,13,145,20,447,1,1238,6,395,20,40,20,435,20,118,1,1410,5,392,12,194,0,0,2,1214,9,2021,13700000.0,8500000.0,0,0
5,piliyandala,3,9/12/2021,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,800000.0,6.813326833740842,79.96535837472804,17,411,3,1093,1,523,0,0,20,369,2,1311,0,0,6,483,15,183,4,426,0,0,7,750,20,213,17,163,20,263,0,0,2,1828,6,1169,1,1933,2,1670,9,2021,1000000.0,989474.0,0,0
18,bope,3,9/12/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.826478989522693,80.1355188885536,2,975,0,0,0,0,0,0,2,1526,1,966,0,0,1,1272,1,1445,0,0,0,0,1,901,20,1014,4,1117,7,1056,0,0,1,1810,1,926,0,0,0,0,9,2021,165000.0,275000.0,0,0
18,bope,3,9/12/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.823444855218961,80.14318221543155,4,517,1,996,0,0,0,0,1,805,1,1077,0,0,1,1105,0,0,0,0,0,0,0,0,20,202,4,727,6,344,0,0,2,220,1,1122,0,0,0,0,9,2021,165000.0,275000.0,0,0
1,ranala,3,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,584615.38,6.920345740947901,80.02227803650054,6,1436,2,1383,0,0,0,0,8,521,1,1217,1,820,1,665,6,664,0,0,0,0,1,801,20,3484,5,1522,13,661,1,1152,1,873,3,798,0,0,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,9,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,615384.62,6.920436237411996,80.04025801534665,4,11967,2,11751,1,12103,0,0,2,12130,1,12955,0,0,0,0,1,12530,0,0,0,0,1,11302,20,559,5,12222,10,12141,0,0,1,12813,1,12024,0,0,0,0,9,2021,350000.0,98425.2,0,0
21,maharagama,3,9/12/2021,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3,1550000.0,6.845946970451752,79.92796696551663,20,62,20,6,3,609,4,424,20,276,17,597,5,555,13,862,20,325,16,593,1,691,10,599,20,272,20,118,20,267,1,398,2,1982,18,180,5,369,4,168,9,2021,1200000.0,6000000.0,0,0
1,ranala,9,9/12/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,600000.0,6.924589774648335,80.02402640137977,6,897,2,823,1,13262,0,0,6,322,1,1137,1,740,1,584,4,584,0,0,0,0,1,721,20,322,5,1234,12,283,1,1072,1,793,3,717,0,0,0,0,9,2021,350000.0,98425.2,0,0
7,malabe,6,9/12/2021,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,450000.0,6.911607361003561,79.95019682258159,20,34,8,1508,3,1608,0,0,20,830,10,302,4,1444,6,423,7,268,1,1108,0,0,7,503,20,4,20,96,20,315,0,0,1,1814,7,200,0,0,1,1277,9,2021,1050000.0,950000.0,0,0
18,bope,5,9/12/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.826392012085768,80.1409347189977,4,1337,0,0,0,0,0,0,1,1070,1,1342,0,0,0,0,0,0,0,0,0,0,0,0,20,791,4,1425,7,1333,0,0,1,484,1,1386,0,0,0,0,9,2021,165000.0,275000.0,0,0
13,dehiwala,3,9/12/2021,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3,3500000.0,6.853248436475537,79.86536261688723,20,1007,19,89,4,2057,0,0,20,3,20,406,3,252,15,640,20,59,20,691,1,615,15,640,20,57,20,1126,20,1104,1,1349,4,562,17,1141,1,944,2,1351,9,2021,2500000.0,7900000.0,0,0
7,malabe,6,9/12/2021,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2,450000.0,6.890902471526991,79.94697605609376,19,430,0,0,1,912,1,1157,13,698,8,1749,0,0,1,2034,7,1676,0,0,0,0,4,1714,20,1694,17,306,20,430,1,1024,2,905,5,1394,0,0,0,0,9,2021,1050000.0,950000.0,0,0
